id,original_title,original_language,genre,budget,revenue,popularity,release_date,runtime,vote_average,vote_count,title
13075,Sherrybaby,en,Drama,2000000,622806,4.261509,2006-09-08,96,6.3,41,Sherrybaby
335866,Circle,en,Horror,0,0,6.752141,2015-10-02,87,6,333,Circle
13510,Eden Lake,en,Horror,0,3983997,20.362373,2008-09-12,91,6.7,406,Eden Lake
215881,Plush,en,Thriller,0,0,5.099368,2013-09-13,98,5.4,40,Plush
18238,Lesbian Vampire Killers,en,Horror,0,0,6.632891,2009-03-16,86,5.3,124,Lesbian Vampire Killers
22600,Jerusalema,en,Drama,0,0,1.717376,2008-02-11,120,6.8,16,Gangster's Paradise: Jerusalema
12612,Freeze Frame,en,Thriller,0,0,4.922397,2004-05-01,99,6.9,18,Freeze Frame
50698,Grave Encounters,en,Thriller,1000000,0,13.222268,2011-09-09,92,6.1,381,Grave Encounters
115210,Stitches,en,Horror,100000,95000,7.447714,2012-05-19,86,5.5,92,Stitches
34335,Nine Dead,en,Crime,2000000,0,9.68793,2010-01-01,98,5.2,84,Nine Dead
459488,"To Be Frank, Sinatra at 100",en,Documentary,2,0,0.050625,2015-12-12,NA,0,0,"To Be Frank, Sinatra at 100"
11302,Bananas,en,Comedy,2000000,11833696,5.941852,1971-04-28,82,6.7,165,Bananas
119458,$upercapitalist,en,Thriller,0,0,0.174311,2012-08-10,103,3.5,2,Supercapitalist
20406,Rockaway,en,Action,0,0,0.361554,2007-07-07,76,5.8,2,Rockaway
3766,The Lady from Shanghai,en,Crime,2300000,0,8.055084,1947-12-24,87,7.2,102,The Lady from Shanghai
18616,No Man's Land: The Rise of Reeker,en,Horror,2000000,0,4.346271,2008-05-01,88,4.4,27,No Man's Land: The Rise of Reeker
18808,Highway,en,Action,14000000,0,3.419685,2002-01-01,97,5.6,37,Highway
95755,Small Apartments,en,Comedy,2000000,0,5.100741,2012-03-10,96,5.7,50,Small Apartments
198062,Coffee Town,en,Comedy,0,0,2.253589,2013-07-09,87,6.7,45,Coffee Town
188652,The Ghastly Love of Johnny X,en,Comedy,0,0,0.209475,2013-04-26,106,6.6,8,The Ghastly Love of Johnny X
174311,All Is Bright,en,Comedy,0,0,3.613577,2013-09-10,107,5.3,36,All Is Bright
12602,Die Schlangengrube und das Pendel,de,Mystery,0,0,1.296784,1967-10-05,85,6.3,12,The Torture Chamber of Dr. Sadism
153795,Straight A's,en,Comedy,7000000,0,4.50829,2013-01-16,88,5.2,46,Straight A's
17768,A Funny Thing Happened on the Way to the Forum,en,Comedy,0,0,8.902102,1966-10-16,99,6.1,24,A Funny Thing Happened on the Way to the Forum
13516,Slacker Uprising,en,Documentary,0,0,1.619635,2007-09-27,102,5.9,10,Slacker Uprising
98549,The Legend of Hell's Gate: An American Conspiracy,en,Action,0,0,1.002585,2011-03-03,108,3.9,8,The Legend of Hell's Gate: An American Conspiracy
312793,Walking with the Dead,en,Science Fiction,0,0,1.332804,2015-03-20,90,4.2,35,The Walking Deceased
309919,The Curse of Downers Grove,en,Thriller,2000000,0,2.00163,2015-08-21,89,4.4,24,The Curse of Downers Grove
299553,Shark Lake,en,Thriller,2000000,0,1.187764,2015-10-02,92,4.4,19,Shark Lake
21309,River's Edge,en,Crime,19000000,0,6.463806,1986-08-27,99,6.7,59,River's Edge
32235,Northfork,en,Fantasy,0,0,1.980265,2003-01-01,103,6.7,24,Northfork
329540,The Marine 4: Moving Target,en,Thriller,1950000,0,3.696123,2015-04-10,90,5.8,49,The Marine 4: Moving Target
26388,Buried,en,Drama,1987650,19152480,32.841229,2010-09-24,94,6.6,827,Buried
49020,Submarine,en,Drama,0,864659,8.518866,2011-03-18,97,7.4,443,Submarine
159037,The Square,ar,Documentary,0,0,4.892203,2013-06-07,88,7.8,55,The Square
12838,Chacun sa nuit,fr,Drama,0,0,4.665026,2006-07-21,95,5.8,12,One to Another
157293,एबीसीडी,hi,Drama,0,222000,1.294967,2013-02-07,160,5.6,10,ABCD (Any Body Can Dance)
14048,Man on Wire,en,Thriller,0,2957978,14.331992,2008-07-25,94,7.5,275,Man on Wire
356987,Abandoned,en,Drama,0,0,3.068463,2015-08-30,82,5.8,27,Abandoned
295886,Brotherly Love,en,Drama,1900000,0,1.367751,2015-04-24,89,6.9,21,Brotherly Love
38358,The Last Exorcism,en,Horror,1800000,67738090,14.838986,2010-08-27,87,5.6,328,The Last Exorcism
33511,Nowhere Boy,en,Drama,0,0,1.950959,2009-12-25,98,7.2,244,Nowhere Boy
702,A Streetcar Named Desire,en,Drama,1800000,8000000,14.884756,1951-09-18,125,7.6,281,A Streetcar Named Desire
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,en,Drama,1800000,9440272,41.996783,1964-01-29,95,8,1442,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
542,El Crimen del Padre Amaro,es,Drama,1800000,0,2.179428,2002-10-01,118,6.2,36,The Crime of Padre Amaro
84175,Beasts of the Southern Wild,en,Drama,1800000,21107746,12.471239,2012-06-29,93,6.8,403,Beasts of the Southern Wild
1705,Battle for the Planet of the Apes,en,Action,1700000,8844595,13.315383,1973-06-15,93,5.5,215,Battle for the Planet of the Apes
62677,Songcatcher,en,Drama,0,0,3.363321,2001-03-01,109,5.6,9,Songcatcher
50875,Higher Ground,en,Drama,2000000,841733,1.699101,2011-08-26,109,5.3,14,Higher Ground
260778,வாலு,ta,Comedy,0,0,0.320387,2015-08-14,155,6.7,5,Vaalu
58492,The Greatest Movie Ever Sold,en,Comedy,0,621951,0.692497,2011-04-22,87,6.4,88,The Greatest Movie Ever Sold
44562,Ed and His Dead Mother,en,Comedy,0,0,0.023436,1993-06-04,93,5.5,12,Ed and His Dead Mother
37232,Travellers and Magicians,en,Adventure,0,0,0.749699,2003-09-09,108,6.8,9,Travellers and Magicians
4929,Hang 'em High,en,Western,1800000,6800000,11.756943,1968-07-31,114,6.7,192,Hang 'em High
36334,Deadline - U.S.A.,en,Crime,0,0,0.225627,1952-03-14,87,6.9,17,Deadline - U.S.A.
9783,Sublime,en,Horror,0,0,6.833164,2007-06-15,113,5.3,33,Sublime
386826,A Beginner's Guide to Snuff,en,Thriller,0,0,0.060127,2016-03-04,87,0,0,A Beginner's Guide to Snuff
205126,Independence Daysaster,en,Action,1800000,0,1.959405,2013-06-27,86,4.2,22,Independence Daysaster
98557,Dysfunctional Friends,en,Comedy,1800000,0,0.21544,2012-02-03,101,5,4,Dysfunctional Friends
104,Lola rennt,de,Action,1530000,7267585,27.36562,1998-08-20,81,7.2,664,Run Lola Run
10894,May,en,Drama,500000,150277,8.650779,2002-01-13,93,6.3,152,May
246449,Against the Wild,en,Adventure,1493619,0,2.492747,2013-12-29,90,4.9,19,Against the Wild
32579,La misma luna,es,Drama,0,23311391,2.756435,2008-03-20,106,7,28,Under the Same Moon
1688,Conquest of the Planet of the Apes,en,Action,1700000,9700000,18.828683,1972-06-29,88,6.1,236,Conquest of the Planet of the Apes
1999,In the Bedroom,en,Drama,1700000,0,6.979638,2001-11-23,130,6.4,89,In the Bedroom
43947,I Spit on Your Grave,en,Thriller,2000000,572809,26.281839,2010-06-17,108,6.3,519,I Spit on Your Grave
24066,"Happy, Texas",en,Comedy,1700000,1943649,2.079125,1999-12-03,98,5.5,39,"Happy, Texas"
9709,My Summer of Love,en,Drama,0,0,3.939753,2004-08-20,86,6,59,My Summer of Love
191714,Dabba,hi,Drama,1000000,4235151,14.017809,2013-09-19,104,7.3,221,The Lunchbox
25312,Yes,en,Drama,0,0,3.677831,2005-08-05,100,5.9,7,Yes
34106,You Can't Take It With You,en,Comedy,1644736,7433101,3.426314,1938-08-23,126,7.2,79,You Can't Take It With You
11426,From Here to Eternity,en,War,1650000,30500000,6.915201,1953-08-04,118,7.2,133,From Here to Eternity
13909,She Wore a Yellow Ribbon,en,Western,1600000,5400000,8.535178,1949-10-22,103,7.1,61,She Wore a Yellow Ribbon
206284,Grace Unplugged,en,Drama,0,0,2.160586,2013-10-04,102,6,24,Grace Unplugged
27455,Foolish,en,Comedy,0,6033999,0.796009,1999-04-09,84,6.3,3,Foolish
66468,N-Secure,en,Drama,0,2592808,0.13456,2010-10-15,0,4.3,4,N-Secure
7973,سكر بنات,ar,Drama,0,0,4.554574,2007-07-01,96,6.8,52,Caramel
283686,Out of the Dark,en,Thriller,0,0,3.215465,2014-08-27,92,4.6,55,Out of the Dark
15976,Ha-Buah,he,Drama,0,0,1.49436,2006-06-06,114,7.6,20,The Bubble
592,The Conversation,en,Crime,1600000,4420000,20.810292,1974-04-07,113,7.5,372,The Conversation
74084,दिल जो भी कहे,hi,Romance,0,0,0.122704,2006-12-07,0,0,0,Dil Jo Bhi Kahey...
1651,La sirène du Mississipi,fr,Crime,0,0,3.654018,1969-06-18,123,6.7,32,Mississippi Mermaid
25428,I Love Your Work,en,Drama,0,0,3.313339,2003-10-05,111,6.5,2,I Love Your Work
298584,Cabin Fever,en,Horror,0,0,5.379319,2016-02-12,99,4.4,111,Cabin Fever
10758,Waitress,en,Comedy,2000000,22179430,9.67299,2007-05-25,108,6.7,129,Waitress
11690,Bloodsport,en,Action,1500000,11806119,17.49699,1988-02-26,92,6.6,363,Bloodsport
3083,Mr. Smith Goes to Washington,en,Comedy,1500000,9600000,12.2624,1939-10-19,129,7.9,241,Mr. Smith Goes to Washington
9344,Kids,en,Drama,1500000,7412216,13.291991,1995-07-28,91,6.8,279,Kids
10707,The Squid and the Whale,en,Comedy,1500000,11098131,13.788054,2005-10-05,81,6.9,226,The Squid and the Whale
15647,Kissing Jessica Stein,en,Comedy,1000000,10013424,3.990215,2001-04-21,97,5.9,48,Kissing Jessica Stein
308529,Kickboxer: Vengeance,en,Action,17000000,0,6.526588,2016-07-14,90,4.5,99,Kickboxer: Vengeance
4174,Spellbound,en,Drama,1500000,7000000,11.145915,1945-12-28,111,7.3,160,Spellbound
20156,Exotica,en,Drama,0,0,5.446832,1994-09-24,103,6.5,64,Exotica
9464,Buffalo '66,en,Romance,1500000,2375097,10.009994,1998-01-20,110,7.1,166,Buffalo '66
49018,Insidious,en,Horror,1500000,97009150,58.594852,2010-09-13,103,6.8,1737,Insidious
13820,Repo Man,en,Comedy,1500000,2300000,11.35344,1984-02-20,92,6.7,144,Repo Man
18079,Nueve Reinas,es,Crime,1500000,0,8.589355,2000-08-31,114,7.4,153,Nine Queens
127918,The Gatekeepers,en,Documentary,0,0,2.828303,2012-07-09,101,6.5,39,The Gatekeepers
17113,The Ballad of Jack and Rose,en,Drama,1500000,712294,3.618646,2005-03-25,111,6.5,43,The Ballad of Jack and Rose
129139,The To Do List,en,Comedy,1500000,3566225,15.017068,2013-07-24,104,5.5,342,The To Do List
507,Killing Zoe,en,Action,1500000,418961,5.817519,1993-10-01,96,6.1,111,Killing Zoe
4012,The Believer,en,Drama,1500000,416925,9.856826,2001-01-19,98,6.8,151,The Believer
14054,Snow Angels,en,Drama,0,414404,4.262374,2008-03-07,106,6.5,48,Snow Angels
323271,Unsullied,en,Thriller,0,0,0.06124,2015-08-28,93,3,1,Unsullied
10972,Session 9,en,Horror,1500000,373967,11.064228,2001-08-10,100,6.2,251,Session 9
13066,I Want Someone to Eat Cheese With,en,Comedy,0,0,1.742383,2006-01-01,80,5.7,12,I Want Someone to Eat Cheese With
66025,Mooz-lum,en,Drama,0,330048,0.414754,2011-02-11,95,4.5,3,Mooz-lum
11908,Hatchet,en,Comedy,0,0,12.677016,2006-04-27,83,5.7,159,Hatchet
3082,Modern Times,en,Drama,1,8500000,28.27648,1936-02-05,87,8.1,856,Modern Times
39541,Stolen Summer,en,Drama,0,0,0.87066,2002-03-22,91,6.4,9,Stolen Summer
1961,My Name Is Bruce,en,Comedy,1500000,173066,7.5591,2007-10-01,86,5.9,107,My Name Is Bruce
51820,The Salon,en,Comedy,1500000,0,2.02817,2005-01-13,0,3.5,1,The Salon
291362,Road Hard,en,Comedy,1500000,0,0.85901400000000006,2015-03-06,97,6.6,8,Road Hard
30082,Forty Shades of Blue,en,Drama,1500000,0,0.071377,2005-12-07,108,6,2,Forty Shades of Blue
72913,Amigo,en,Drama,1200000,0,0.193172,2010-07-14,128,6,2,Amigo
23963,Pontypool,en,Horror,1500000,32000,4.680206,2009-03-06,93,6.6,183,Pontypool
29406,Trucker,en,Drama,2000000,0,1.20173,2008-04-24,90,6.8,16,Trucker
361505,Me You and Five Bucks,en,Romance,1,0,0.094105,2015-07-07,90,10,2,Me You and Five Bucks
104755,The Lords of Salem,en,Horror,1500000,1165882,14.504326,2012-09-10,101,5.1,242,The Lords of Salem
253306,Housebound,en,Horror,0,0,10.322858,2014-09-04,109,6.5,358,Housebound
29595,Wal-Mart: The High Cost of Low Price,en,Documentary,0,0,1.404175,2005-11-04,98,6.9,24,Wal-Mart: The High Cost of Low Price
46729,Fetching Cody,en,Comedy,1,0,0.077876,2005-10-01,87,6.8,6,Fetching Cody
294600,Last I Heard,en,Drama,0,0,0.35819,2013-01-01,98,6,1,Last I Heard
137347,Closer to the Moon,en,Comedy,9000000,0,9.159265,2013-11-29,112,6.4,13,Closer to the Moon
290370,Mutant World,en,Science Fiction,0,1500000,1.893697,2014-09-27,85,2.6,9,Mutant World
426469,Growing Up Smith,en,Comedy,0,0,0.71087,2017-02-03,102,7.4,7,Growing Up Smith
356841,Checkmate,en,Thriller,0,0,1.105357,2015-07-03,102,4.2,13,Checkmate
301325,#Horror,de,Drama,1500000,0,2.815228,2015-11-20,90,3.3,52,#Horror
347755,Wind Walkers,en,Action,0,0,0.446858,2016-01-28,93,7.5,6,Wind Walkers
408,Snow White and the Seven Dwarfs,en,Fantasy,1488423,184925486,80.171283,1937-12-20,83,6.9,1914,Snow White and the Seven Dwarfs
44413,La niña santa,es,Drama,1400000,0,0.684881,2004-05-06,106,6.8,10,The Holy Girl
39209,Shalako,en,Western,1455000,2620000,3.598457,1968-11-06,113,5.4,12,Shalako
48463,Incident at Loch Ness,en,Adventure,1,0,1.452152,2004-12-17,94,5.9,18,Incident at Loch Ness
394047,The Dog Lover,en,Drama,2000000,0,1.193219,2016-07-08,101,5.3,6,The Dog Lover
