id,original_title,original_language,genre,budget,revenue,popularity,release_date,runtime,vote_average,vote_count,title
7504,1947: Earth,hi,Drama,0,528972,1.246883,1998-09-16,101,6.6,9,Earth
8592,Dick Tracy,en,Adventure,47000000,103738726,7.859226,1990-06-15,103,5.9,251,Dick Tracy
913,The Thomas Crown Affair,en,Drama,48000000,124305181,18.102572,1999-08-06,113,6.6,339,The Thomas Crown Affair
11091,Riding in Cars with Boys,en,Comedy,48000000,35743308,7.226115,2001-10-19,132,6.5,103,Riding in Cars with Boys
1368,First Blood,en,Action,15000000,125212904,63.071046,1982-10-22,93,7.2,1488,First Blood
593,Солярис,ru,Drama,0,0,24.132271,1972-03-20,167,7.7,357,Solaris
5393,Happily N'Ever After,en,Animation,47000000,38085778,10.410933,2006-09-14,75,4.6,104,Happily N'Ever After
9095,Mary Reilly,en,Drama,47000000,12379402,6.067212,1996-02-23,104,5.7,74,Mary Reilly
8874,My Best Friend's Wedding,en,Comedy,38000000,299288605,15.401855,1997-06-19,105,6.3,584,My Best Friend's Wedding
11467,America's Sweethearts,en,Comedy,0,0,10.698929,2001-07-17,102,5.5,252,America's Sweethearts
320,Insomnia,en,Crime,46000000,113714830,41.322708,2002-05-24,118,6.8,1148,Insomnia
199,Star Trek: First Contact,en,Science Fiction,46000000,150000000,25.6713,1996-11-21,111,7,661,Star Trek: First Contact
20533,Jonah Hex,en,Action,47000000,10539000,22.581313,2010-06-18,80,4.4,420,Jonah Hex
10684,Courage Under Fire,en,Drama,46000000,100860818,12.971122,1996-07-04,117,6.2,232,Courage Under Fire
1624,Liar Liar,en,Comedy,45000000,181000000,26.721386,1997-03-21,86,6.4,1424,Liar Liar
325789,The Infiltrator,en,Crime,25000000,15436808,24.672234,2016-07-13,127,6.6,573,The Infiltrator
113464,Inchon,en,Drama,46000000,5200000,0.146783,1981-05-04,140,6.5,2,Inchon
888,The Flintstones,en,Fantasy,46000000,341631208,28.964162,1994-05-26,91,5,543,The Flintstones
82675,Taken 2,en,Action,45000000,376141306,49.353524,2012-09-27,91,6.1,2757,Taken 2
4256,Scary Movie 3,en,Comedy,48000000,220673217,36.585509,2003-10-24,84,5.8,912,Scary Movie 3
1493,Miss Congeniality,en,Comedy,45000000,212000000,32.624355,2000-12-14,111,6.1,961,Miss Congeniality
88751,Journey to the Center of the Earth,en,Action,45000000,101702060,53.090422,2008-07-10,93,5.8,1309,Journey to the Center of the Earth
11130,The Princess Diaries 2: Royal Engagement,en,Comedy,40000000,95149435,30.002907,2004-08-06,113,6,697,The Princess Diaries 2: Royal Engagement
9944,The Pelican Brief,en,Drama,45000000,195268056,17.923254,1993-12-16,141,6.3,371,The Pelican Brief
10731,The Client,en,Drama,45000000,117615211,17.746719,1994-07-20,119,6.4,278,The Client
7350,The Bucket List,en,Drama,45000000,175372502,31.305336,2007-12-25,97,7,1111,The Bucket List
9869,Patriot Games,en,Drama,45000000,178051587,19.637704,1992-06-04,117,6.3,433,Patriot Games
4379,Monster-in-Law,en,Romance,43000000,154749918,10.411996,2005-05-13,101,5.6,406,Monster-in-Law
146233,Prisoners,en,Drama,46000000,122126687,88.496873,2013-09-18,153,7.9,3085,Prisoners
2034,Training Day,en,Action,45000000,104876233,52.081131,2001-10-05,122,7.3,1634,Training Day
926,Galaxy Quest,en,Comedy,45000000,90683916,30.816341,1999-12-23,102,6.9,710,Galaxy Quest
4248,Scary Movie 2,en,Comedy,45000000,141220678,35.376971,2001-07-04,83,5.4,982,Scary Movie 2
64328,The Muppets,en,Comedy,45000000,165184237,17.047276,2011-11-22,103,6.5,501,The Muppets
36647,Blade,en,Horror,45000000,131183530,43.815492,1998-08-21,120,6.5,1905,Blade
7214,Coach Carter,en,Drama,30000000,76669806,23.234651,2005-01-14,136,7.3,496,Coach Carter
1537,Changing Lanes,en,Action,45000000,94935764,17.270539,2002-04-07,89,5.9,299,Changing Lanes
9360,Anaconda,en,Adventure,45000000,136885767,27.684779,1997-04-11,89,4.7,610,Anaconda
6282,Coyote Ugly,en,Comedy,45000000,113916474,26.79781,2000-07-30,100,5.8,575,Coyote Ugly
508,Love Actually,en,Comedy,40000000,244931766,37.073127,2003-09-07,135,7,1869,Love Actually
9487,A Bug's Life,en,Adventure,120000000,363258859,87.350802,1998-11-25,95,6.8,2303,A Bug's Life
768,From Hell,en,Horror,35000000,74558115,26.134678,2001-10-19,122,6.6,741,From Hell
2636,The Specialist,en,Action,45000000,170362582,16.582709,1994-10-07,110,5.5,313,The Specialist
10478,Tin Cup,en,Comedy,45000000,53854588,10.731574,1996-08-16,135,5.9,150,Tin Cup
27983,"Yours, Mine and Ours",en,Comedy,0,0,2.094151,1968-04-24,111,6.2,26,"Yours, Mine and Ours"
9981,Kicking & Screaming,en,Romance,45000000,56070433,8.99269,2005-05-13,95,5.6,176,Kicking & Screaming
7453,The Hitchhiker's Guide to the Galaxy,en,Adventure,50000000,104478416,51.742065,2005-01-15,109,6.6,1315,The Hitchhiker's Guide to the Galaxy
15045,Fat Albert,en,Comedy,0,0,7.157635,2004-12-12,93,4.3,69,Fat Albert
7737,Resident Evil: Extinction,en,Horror,45000000,148412065,12.06538,2007-09-20,94,6.1,1292,Resident Evil: Extinction
232672,Blended,en,Comedy,40000000,123494610,44.120328,2014-05-21,117,6.6,1006,Blended
17379,Last Holiday,en,Adventure,45000000,38399961,6.156015,2006-01-13,112,6.4,119,Last Holiday
8987,The River Wild,en,Action,45000000,0,12.362876,1994-09-30,111,6.1,210,The River Wild
11359,The Indian in the Cupboard,en,Adventure,45000000,0,11.095914,1995-07-14,96,5.9,134,The Indian in the Cupboard
82525,Savages,en,Crime,45000000,82966152,31.856589,2012-07-06,131,6.2,766,Savages
9759,Cellular,en,Action,25000000,56422687,24.459948,2004-09-06,94,6.1,537,Cellular
9486,Johnny English,en,Adventure,40000000,160583018,28.029015,2003-04-06,88,6,852,Johnny English
9906,The Ant Bully,en,Fantasy,50000000,55181129,20.239061,2006-07-27,88,5.5,366,The Ant Bully
841,Dune,en,Action,40000000,30925690,25.876582,1984-12-14,137,6.5,562,Dune
4688,Across the Universe,en,Adventure,0,0,11.872841,2007-09-14,133,7.1,410,Across the Universe
4148,Revolutionary Road,en,Drama,35000000,75225693,20.360549,2008-12-19,119,6.7,796,Revolutionary Road
2207,16 Blocks,en,Action,55000000,65664721,32.31022,2006-03-01,105,6.2,661,16 Blocks
9381,Babylon A.D.,en,Action,70000000,72108608,27.568194,2008-08-20,101,5.4,676,Babylon A.D.
9625,The Glimmer Man,en,Action,45000000,0,6.250282,1996-10-04,92,4.7,100,The Glimmer Man
9304,Multiplicity,en,Comedy,45000000,0,11.120344,1996-07-19,117,5.5,154,Multiplicity
20856,Aliens in the Attic,en,Adventure,45000000,57881056,13.707183,2009-07-31,86,5.3,244,Aliens in the Attic
5955,The Pledge,en,Crime,35000000,29400000,12.495436,2001-01-09,123,6.5,215,The Pledge
9899,The Producers,en,Comedy,45000000,38058335,6.803965,2005-12-25,134,6.1,151,The Producers
9826,The Phantom,en,Adventure,45000000,17300889,9.025236,1996-06-06,100,4.7,136,The Phantom
21355,All the Pretty Horses,en,Drama,57000000,0,7.524671,2000-12-11,117,5.8,60,All the Pretty Horses
10858,Nixon,en,History,44000000,13681765,3.770161,1995-12-22,192,7.1,71,Nixon
11439,The Ghost Writer,en,Thriller,45000000,60222298,21.118196,2010-02-12,128,6.7,670,The Ghost Writer
9457,Deep Rising,en,Adventure,45000000,11203026,6.513856,1998-01-30,106,6,154,Deep Rising
12412,Miracle at St. Anna,en,Drama,45000000,9323833,11.387408,2008-09-15,160,6.3,90,Miracle at St. Anna
1494,滿城盡帶黃金甲,zh,Action,110,0,9.950505,2006-12-21,114,6.6,203,Curse of the Golden Flower
13184,Bangkok Dangerous,en,Action,45000000,42487390,14.813057,2008-08-21,99,5,332,Bangkok Dangerous
2185,Big Trouble,en,Action,40000000,8493890,5.201688,2002-04-05,85,6.3,80,Big Trouble
6639,Love in the Time of Cholera,en,Drama,45000000,4607608,5.361699,2007-10-04,139,6.4,81,Love in the Time of Cholera
38153,Shadow Conspiracy,en,Action,45000000,2154540,3.848893,1997-01-31,103,4,11,Shadow Conspiracy
58233,Johnny English Reborn,en,Crime,45000000,160078586,35.6585,2011-09-15,101,6,1007,Johnny English Reborn
116977,Foodfight!,en,Animation,65000000,73706,5.258726,2012-06-15,87,2.3,28,Foodfight!
68734,Argo,en,Drama,44500000,232324128,62.01056,2012-10-11,120,7.1,3423,Argo
5503,The Fugitive,en,Adventure,44000000,368875760,54.884297,1993-08-06,130,7.2,1220,The Fugitive
27573,The Bounty Hunter,en,Action,40000000,136000000,33.747825,2010-03-16,110,5.5,858,The Bounty Hunter
819,Sleepers,en,Crime,44000000,165615285,16.245068,1996-10-18,147,7.3,715,Sleepers
1369,Rambo: First Blood Part II,en,Action,44000000,300400432,38.653969,1985-05-21,96,6.3,864,Rambo: First Blood Part II
9623,The Juror,en,Drama,44000000,0,3.937352,1996-02-02,118,5.5,89,The Juror
10895,Pinocchio,en,Animation,2600000,84300000,46.007991,1940-02-23,88,6.9,1355,Pinocchio
10935,Heaven's Gate,en,Action,44000000,3484331,5.380124,1980-11-19,219,6.4,55,Heaven's Gate
834,Underworld: Evolution,en,Fantasy,50000000,111340801,49.020045,2006-01-12,106,6.4,1528,Underworld: Evolution
228066,Victor Frankenstein,en,Drama,40000000,34227298,24.821138,2015-11-10,109,5.6,685,Victor Frankenstein
711,Finding Forrester,en,Drama,43000000,80049764,19.043286,2000-12-21,136,7,302,Finding Forrester
10468,28 Days,en,Comedy,43000000,0,5.418921,2000-04-06,103,6,208,28 Days
10027,Unleashed,en,Action,45000000,50871113,25.999888,2005-02-02,103,6.6,518,Unleashed
11812,The Sweetest Thing,en,Romance,43000000,68696770,18.65632,2002-04-12,84,5.3,280,The Sweetest Thing
37233,The Firm,en,Drama,42000000,270248367,23.736535,1993-06-30,154,6.6,501,The Firm
37950,Charlie St. Cloud,en,Drama,44000000,48190704,21.75433,2010-05-01,99,6.8,566,Charlie St. Cloud
27582,The Mechanic,en,Action,40000000,51070807,44.094856,2011-01-13,93,6.3,1045,The Mechanic
64688,21 Jump Street,en,Action,42000000,201585328,62.714026,2012-03-12,109,6.7,4074,21 Jump Street
509,Notting Hill,en,Romance,42000000,363889678,28.969151,1999-05-13,124,7,1262,Notting Hill
7443,Chicken Run,en,Animation,45000000,224834564,31.789029,2000-06-21,84,6.5,1150,Chicken Run
5966,Along Came Polly,en,Comedy,42000000,171963386,33.238296,2004-01-16,90,5.8,773,Along Came Polly
11066,Boomerang,en,Comedy,40000000,70100000,6.420434,1992-06-30,117,5.4,134,Boomerang
136795,The Heat,en,Action,43000000,158674180,37.654688,2013-06-27,117,6.5,1575,The Heat
8095,Cleopatra,en,Drama,31115000,71000000,13.244365,1963-06-12,248,6.7,146,Cleopatra
87826,Here Comes the Boom,en,Comedy,0,73100172,26.799913,2012-10-11,105,6,593,Here Comes the Boom
11560,High Crimes,en,Drama,42000000,63781810,14.046705,2002-04-03,115,6.1,184,High Crimes
25189,The Mirror Has Two Faces,en,Comedy,42000000,0,3.844926,1996-11-15,126,6.5,47,The Mirror Has Two Faces
2637,The Mothman Prophecies,en,Drama,32000000,55157539,14.733513,2002-01-25,119,6.1,305,The Mothman Prophecies
18480,Brüno,en,Comedy,42000000,0,16.122168,2009-07-08,83,5.4,518,Brüno
709,Licence to Kill,en,Adventure,32000000,156167015,28.22119,1989-07-07,133,5.9,541,Licence to Kill
49730,Red Riding Hood,en,Fantasy,42000000,89162162,45.151657,2011-03-11,100,5.6,922,Red Riding Hood
2749,15 Minutes,en,Action,60000000,56359980,15.205371,2001-03-01,120,5.7,191,15 Minutes
9607,Super Mario Bros.,en,Adventure,48000000,20915465,14.587367,1993-05-28,104,4,232,Super Mario Bros.
1830,Lord of War,en,Crime,42000000,24127895,34.828241,2005-09-16,122,7,1335,Lord of War
79,英雄,zh,Drama,31000000,177394432,23.607392,2002-12-19,99,7.2,635,Hero
54054,One for the Money,en,Action,40000000,36893721,19.438503,2012-01-26,91,5.3,388,One for the Money
228967,The Interview,en,Action,44000000,12342632,74.168016,2014-12-25,112,6.1,2304,The Interview
46528,The Warrior's Way,en,Adventure,42000000,11087569,7.349497,2010-12-02,100,6.3,136,The Warrior's Way
27936,Micmacs à tire-larigot,fr,Action,33000000,14000000,7.663515,2009-10-28,100,6.8,148,Micmacs
65,8 Mile,en,Drama,41000000,215000000,32.798571,2002-11-08,110,6.8,1626,8 Mile
280391,Pourquoi j'ai pas mangé mon père,fr,Adventure,0,0,5.794466,2015-04-08,100,5.3,125,Why I Did (Not) Eat My Father
9476,A Knight's Tale,en,Adventure,65000000,117487473,36.670399,2001-05-11,132,6.6,907,A Knight's Tale
10610,The Medallion,en,Thriller,41000000,0,14.653718,2003-08-15,88,5.3,281,The Medallion
745,The Sixth Sense,en,Mystery,40000000,672806292,73.085576,1999-08-06,107,7.7,3147,The Sixth Sense
49527,Man on a Ledge,en,Action,42000000,46221189,34.041407,2012-01-13,102,6.2,925,Man on a Ledge
73937,The Big Year,en,Comedy,41000000,7448385,9.419726,2011-10-13,100,5.6,248,The Big Year
1885,The Karate Kid,en,Drama,8000000,90815558,28.456572,1984-06-22,126,6.9,891,The Karate Kid
168672,American Hustle,en,Drama,40000000,251171807,49.664128,2013-12-12,138,6.8,2807,American Hustle
18240,The Proposal,en,Comedy,40000000,317375031,36.238968,2009-06-01,108,6.7,1804,The Proposal
10398,Double Jeopardy,en,Crime,70000000,177841558,19.439386,1999-09-24,105,6.2,278,Double Jeopardy
165,Back to the Future Part II,en,Adventure,40000000,332000000,43.345252,1989-11-20,108,7.4,3829,Back to the Future Part II
240832,Lucy,en,Action,40000000,126546825,115.241998,2014-07-14,89,6.3,5878,Lucy
216015,Fifty Shades of Grey,en,Drama,40000000,571006128,98.755657,2015-02-11,125,5.2,3254,Fifty Shades of Grey
12279,Spy Kids 3-D: Game Over,en,Action,38000000,197011982,21.998734,2003-07-25,84,4.7,511,Spy Kids 3-D: Game Over
1645,A Time to Kill,en,Crime,40000000,152266007,25.219805,1996-07-24,149,7,509,A Time to Kill
11007,Cheaper by the Dozen,en,Comedy,40000000,190212113,26.516624,2003-12-24,98,6,699,Cheaper by the Dozen
193756,Lone Survivor,en,Action,40000000,149295601,37.084384,2013-12-24,121,7.4,1526,Lone Survivor
11287,A League of Their Own,en,Comedy,40000000,107458785,21.661028,1992-07-01,128,6.7,354,A League of Their Own
259693,The Conjuring 2,en,Horror,40000000,320170008,68.794673,2016-05-13,134,7,1949,The Conjuring 2
37799,The Social Network,en,Drama,40000000,224920315,69.27822,2010-09-30,120,7.1,3391,The Social Network
10184,He's Just Not That Into You,en,Comedy,40000000,177259441,26.253357,2009-02-06,129,6.2,959,He's Just Not That Into You
4257,Scary Movie 4,en,Comedy,45000000,178262620,32.549282,2006-04-13,83,5.3,750,Scary Movie 4
4234,Scream 3,en,Horror,40000000,161834276,24.992057,2000-02-03,116,5.7,736,Scream 3
196,Back to the Future Part III,en,Adventure,40000000,244527583,45.769562,1990-05-25,118,7.1,2900,Back to the Future Part III
257091,Get Hard,en,Comedy,40000000,111811453,36.301202,2015-03-26,100,5.9,944,Get Hard
6114,Dracula,en,Romance,40000000,215862692,45.022964,1992-11-13,128,7.1,1056,Dracula
24803,Julie & Julia,en,Romance,40000000,129540499,22.853006,2009-08-06,123,6.6,560,Julie & Julia
109410,42,en,Drama,40000000,95020213,31.884559,2013-04-12,128,6.8,787,42
1213,The Talented Mr. Ripley,en,Thriller,40000000,128798265,31.385257,1999-12-25,139,7,767,The Talented Mr. Ripley
100042,Dumb and Dumber To,en,Comedy,40000000,169837010,67.767785,2014-11-12,110,5.4,1127,Dumb and Dumber To
9036,Eight Below,en,Adventure,40000000,120455994,24.287306,2006-02-17,120,6.7,542,Eight Below
257211,The Intern,en,Comedy,35000000,194564672,53.114573,2015-09-24,121,7.1,1881,The Intern
323675,Ride Along 2,en,Action,40000000,124827316,25.136082,2016-01-14,102,6.1,555,Ride Along 2
9361,The Last of the Mohicans,en,Action,40000000,75505856,37.776566,1992-09-25,112,7.1,732,The Last of the Mohicans
1677,Ray,en,Drama,40000000,124731534,21.743321,2004-10-29,152,7.2,467,Ray
187,Sin City,en,Action,40000000,158733820,66.003433,2005-04-01,124,7.2,2691,Sin City
7461,Vantage Point,en,Drama,40000000,151161491,24.862767,2008-02-01,90,6.2,716,Vantage Point
16538,"I Love You, Man",en,Comedy,41000000,91636986,25.391899,2009-03-20,105,6.5,515,"I Love You, Man"
9889,Shallow Hal,en,Comedy,40000000,141069860,29.854773,2001-11-01,114,5.7,731,Shallow Hal
820,JFK,en,Drama,40000000,205405498,26.82041,1991-12-20,189,7.5,502,JFK
11565,Big Momma's House 2,en,Comedy,40000000,138259062,17.61292,2006-01-26,99,5.4,371,Big Momma's House 2
6073,The Mexican,en,Action,57000000,147845033,21.021809,2001-03-01,123,5.8,441,The Mexican
16996,17 Again,en,Comedy,20000000,136267476,52.571674,2009-03-11,102,6.1,1350,17 Again
193610,The Other Woman,en,Comedy,40000000,196781193,34.519636,2014-04-16,109,6.2,1437,The Other Woman
19912,The Final Destination,en,Horror,40000000,186167139,32.478077,2009-08-26,82,5.4,831,The Final Destination
296098,Bridge of Spies,en,Thriller,40000000,165478348,48.445978,2015-10-15,141,7.2,2583,Bridge of Spies
8007,Behind Enemy Lines,en,Action,40000000,91753202,24.012986,2001-11-17,106,6,457,Behind Enemy Lines
32823,Get Him to the Greek,en,Comedy,40000000,90029656,17.869443,2010-06-04,109,5.9,612,Get Him to the Greek
4380,Shall We Dance?,en,Drama,50000000,170128460,14.231899,2004-10-15,107,5.9,297,Shall We Dance?
11551,Small Soldiers,en,Comedy,40000000,54682547,23.088571,1998-07-10,110,6.2,511,Small Soldiers
10336,Spawn,en,Action,40000000,87840042,19.833664,1997-07-31,96,5,336,Spawn
11362,The Count of Monte Cristo,en,Action,35000000,75395048,26.595983,2002-01-23,131,7.3,453,The Count of Monte Cristo
50348,The Lincoln Lawyer,en,Crime,40000000,85412898,26.072228,2011-03-17,119,7,902,The Lincoln Lawyer
48138,Unknown,en,Action,30000000,130786397,38.643914,2011-02-16,113,6.5,1265,Unknown
1124,The Prestige,en,Drama,40000000,109676311,74.440708,2006-10-19,130,8,4391,The Prestige
227159,Horrible Bosses 2,en,Comedy,42000000,107670357,82.185281,2014-11-26,108,6.1,1536,Horrible Bosses 2
68179,Escape from Planet Earth,en,Animation,40000000,74597643,18.14218,2013-02-14,89,5.7,332,Escape from Planet Earth
1579,Apocalypto,en,Action,40000000,120175290,41.570047,2006-12-07,139,7.3,1221,Apocalypto
708,The Living Daylights,en,Action,40000000,191185897,23.331459,1987-06-29,130,6.2,440,The Living Daylights
34851,Predators,en,Action,40000000,126248813,47.649554,2010-07-03,107,6,1206,Predators
9930,Legal Eagles,en,Comedy,0,0,7.519433,1986-06-18,116,5.8,51,Legal Eagles
1586,Secret Window,en,Thriller,40000000,92913171,32.908414,2004-03-12,96,6.4,972,Secret Window
2044,The Lake House,en,Romance,40000000,114830111,29.88736,2006-06-16,99,6.5,670,The Lake House
9913,The Skeleton Key,en,Drama,43000000,91974818,29.105407,2005-07-29,104,6.4,573,The Skeleton Key
71864,The Odd Life of Timothy Green,en,Fantasy,0,51854875,16.394452,2012-08-15,105,6.5,386,The Odd Life of Timothy Green
10761,Made of Honor,en,Comedy,40000000,84601681,19.574774,2008-05-02,101,6,394,Made of Honor
209451,Jersey Boys,en,Music,40000000,67347013,14.199933,2014-06-05,134,6.8,255,Jersey Boys
11975,The Rainmaker,en,Drama,40000000,45916769,12.229516,1997-11-18,135,6.7,235,The Rainmaker
4970,Gothika,en,Horror,40000000,141591324,27.303608,2003-11-21,98,5.8,629,Gothika
11831,Amistad,en,Drama,36000000,74000000,3.698276,1997-12-03,155,6.8,316,Amistad
9096,Medicine Man,en,Adventure,40000000,0,7.021871,1992-02-07,106,5.8,114,Medicine Man
440,Aliens vs Predator: Requiem,en,Fantasy,40000000,41797066,39.381913,2007-12-25,94,4.9,740,Aliens vs Predator: Requiem
11011,Ri¢hie Ri¢h,en,Comedy,40000000,0,14.398356,1994-12-19,95,5.4,415,Ri¢hie Ri¢h
10641,Autumn in New York,en,Drama,65000000,0,8.680334,2000-08-11,103,5.7,135,Autumn in New York
11172,Music and Lyrics,en,Comedy,40000000,145896422,17.659032,2007-02-09,96,6.2,554,Music and Lyrics
39513,Paul,en,Adventure,40000000,97552050,43.151268,2011-02-14,104,6.5,1789,Paul
82687,The Guilt Trip,en,Comedy,40000000,41863726,15.283444,2012-12-19,95,5.4,284,The Guilt Trip
41446,Scream 4,en,Horror,40000000,97138686,35.21926,2011-04-11,111,6.1,902,Scream 4
8224,8MM,en,Thriller,40000000,96618699,25.580272,1999-02-26,123,6.1,474,8MM
10537,The Doors,en,Drama,38000000,34416893,10.794175,1991-03-01,140,6.7,275,The Doors
225886,Sex Tape,en,Comedy,40000000,126069509,72.641296,2014-07-17,97,5.3,1695,Sex Tape
10385,Hanging Up,en,Comedy,40000000,36037909,3.415534,2000-02-16,94,5,40,Hanging Up
55779,Final Destination 5,en,Horror,47000000,157887643,38.555482,2011-08-12,92,5.9,866,Final Destination 5
10154,Mickey Blue Eyes,en,Comedy,0,0,6.786117,1999-08-16,102,5.3,140,Mickey Blue Eyes
10647,Pay It Forward,en,Drama,40000000,55707411,24.313684,2000-10-12,122,7,432,Pay It Forward
11431,Fever Pitch,en,Comedy,30000000,50451307,9.965073,2005-04-06,103,5.9,182,Fever Pitch
8457,Drillbit Taylor,en,Comedy,40000000,0,15.055732,2008-03-20,102,5.5,275,Drillbit Taylor
188161,A Million Ways to Die in the West,en,Comedy,0,0,32.808675,2014-05-22,116,5.8,1468,A Million Ways to Die in the West
8850,The Shadow,en,Adventure,25000000,48063435,8.178203,1994-07-01,108,5.4,138,The Shadow
64685,Extremely Loud & Incredibly Close,en,Drama,40000000,55247881,31.066874,2011-12-24,129,6.9,708,Extremely Loud & Incredibly Close
38357,Morning Glory,en,Comedy,40000000,58785180,22.491388,2010-01-12,102,6.1,412,Morning Glory
10060,Get Rich or Die Tryin',en,Drama,40000000,46442528,12.885985,2005-11-09,117,6.3,186,Get Rich or Die Tryin'
11398,The Art of War,en,Crime,40000000,30199105,7.832337,2000-08-23,117,5.6,135,The Art of War
1833,Rent,en,Drama,40000000,31670620,10.433667,2005-11-23,135,6.7,155,Rent
10391,Bless the Child,en,Drama,40000000,0,3.321949,2000-08-11,107,4.9,71,Bless the Child
8970,The Out-of-Towners,en,Comedy,75000000,29000000,4.842626,1999-04-02,90,5,45,The Out-of-Towners
9306,The Island of Dr. Moreau,en,Fantasy,40000000,49627779,13.210898,1996-08-23,96,4.6,147,The Island of Dr. Moreau
11370,The Musketeer,en,Action,40000000,27053815,3.296933,2001-09-07,104,5.2,56,The Musketeer
12184,The Other Boleyn Girl,en,Drama,35000000,0,22.939557,2008-02-28,115,6.4,477,The Other Boleyn Girl
1921,Sweet November,en,Drama,40000000,65754228,19.372805,2001-02-16,119,6.4,278,Sweet November
1683,The Reaping,en,Horror,40000000,62771059,13.445697,2007-04-05,99,5.4,205,The Reaping
203,Mean Streets,en,Drama,500000,3000000,17.002096,1973-10-02,110,7.2,345,Mean Streets
11858,Renaissance Man,en,Comedy,40000000,24332324,4.516953,1994-06-03,128,5.9,81,Renaissance Man
62835,Colombiana,en,Action,40000000,60965854,33.785969,2011-07-27,108,6.5,824,Colombiana
18937,Quest for Camelot,en,Fantasy,40000000,38172500,16.059443,1998-05-15,86,6.9,190,Quest for Camelot
13536,City By The Sea,en,Crime,40000000,22433915,3.476966,2002-09-06,108,5.7,92,City By The Sea
15556,At First Sight,en,Drama,0,0,5.778724,1999-01-15,128,5.9,48,At First Sight
10718,Torque,en,Action,40000000,46546197,7.360793,2004-01-16,84,4.7,119,Torque
11062,City Hall,en,Drama,0,0,3.621837,1996-02-16,111,6,67,City Hall
10802,Showgirls,en,Drama,45000000,20350754,14.513305,1995-09-22,128,4.9,256,Showgirls
1887,Marie Antoinette,en,Drama,40000000,60474340,22.364549,2006-05-24,123,6.5,642,Marie Antoinette
6071,Kiss of Death,en,Action,40000000,0,6.90894,1995-04-21,101,5.7,81,Kiss of Death
10461,Get Carter,en,Action,63600000,19412993,4.494788,2000-10-06,102,4.8,145,Get Carter
80278,Lo imposible,en,Thriller,42000000,180274123,47.559928,2012-09-09,113,7,2025,The Impossible
12704,Ishtar,en,Action,55000000,14375181,2.410546,1987-05-15,107,4.2,28,Ishtar
10315,Fantastic Mr. Fox,en,Adventure,40000000,46471023,41.258956,2009-10-23,87,7.5,1176,Fantastic Mr. Fox
16643,Life or Something Like It,en,Comedy,40000000,16872671,8.980846,2002-04-26,103,5.7,124,Life or Something Like It
2687,Memoirs of an Invisible Man,en,Comedy,40000000,14358033,7.222985,1992-02-28,99,5.7,125,Memoirs of an Invisible Man
194,Le fabuleux destin d'Amélie Poulain,fr,Comedy,10000000,173921954,73.720244,2001-04-25,122,7.8,3310,Amélie
11025,New York Minute,en,Comedy,0,0,10.0403,2004-05-01,91,5.5,185,New York Minute
